Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[20, 33, 29, 38, 9, 48, 8, 49, 15, 37, 4, 16, 3, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 11, 31, 0, 26, 5, 47, 7, 25, 6, 22, 42, 23, 13, 24, 17, 46, 50, 45, 10, 1, 21, 30, 27, 2, 35, 34, 19, 28]",471.799911533623,"[26, 22, 23, 42, 6, 25, 47, 5, 3, 40, 39, 12, 24, 13, 17, 46, 50, 45, 11, 16, 43, 14, 36, 4, 37, 15, 8, 9, 38, 32, 44, 41, 18, 48, 29, 33, 49, 20, 28, 34, 35, 21, 7, 30, 27, 2, 19, 1, 10, 31, 0]",552.9855886802927,"[15, 28, 34, 35, 2, 19, 1, 10, 37, 4, 36, 16, 46, 11, 45, 50, 26, 31, 0, 21, 27, 30, 25, 7, 47, 5, 22, 6, 42, 23, 13, 24, 17, 3, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 20, 49, 8, 48]",455.14733564372614
"[50, 45, 11, 48, 8, 49, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 17, 46, 3, 16, 36, 4, 37, 1, 21, 25, 6, 22, 42, 23, 24, 13, 5, 47, 7, 30, 27, 2, 35, 34, 19, 28, 20, 15, 10, 31, 0, 26]",468.74999101164116,"[24, 12, 39, 18, 40, 17, 46, 3, 16, 41, 43, 38, 29, 33, 20, 28, 49, 8, 15, 10, 31, 50, 45, 11, 4, 37, 48, 9, 32, 44, 14, 36, 13, 22, 6, 42, 23, 5, 26, 47, 7, 25, 30, 27, 2, 35, 34, 19, 1, 21, 0]",538.7030292595181,"[15, 1, 10, 31, 45, 50, 46, 11, 36, 4, 37, 48, 8, 49, 33, 29, 9, 38, 32, 44, 14, 43, 41, 16, 3, 40, 18, 39, 12, 17, 24, 13, 23, 42, 6, 22, 5, 26, 0, 47, 7, 25, 30, 27, 21, 2, 35, 34, 19, 28, 20]",468.4867041974864
"[23, 42, 6, 22, 5, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 37, 10, 31, 45, 50, 26, 0, 21, 1, 15, 49, 8, 48, 4, 11, 46, 17, 3, 16, 36, 14, 44, 32, 38, 9, 43, 41, 18, 39, 40, 12, 24, 13]",450.88703695886073,"[3, 12, 40, 39, 18, 41, 44, 32, 38, 9, 29, 19, 34, 35, 2, 45, 50, 0, 27, 30, 47, 22, 6, 25, 7, 21, 1, 15, 28, 20, 33, 49, 8, 11, 46, 17, 24, 13, 23, 42, 5, 26, 31, 10, 37, 48, 4, 36, 14, 43, 16]",547.8822931458761,"[15, 10, 31, 0, 26, 50, 45, 4, 37, 48, 9, 29, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 3, 16, 36, 11, 46, 17, 24, 13, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 21, 2, 35, 34, 19, 1, 28, 20, 33, 49, 8]",452.19847642547217
"[11, 46, 17, 24, 13, 5, 26, 31, 0, 21, 2, 35, 34, 19, 27, 30, 7, 25, 22, 23, 42, 6, 47, 50, 45, 37, 15, 33, 29, 9, 38, 32, 44, 14, 16, 3, 12, 40, 39, 18, 41, 43, 36, 10, 1, 28, 20, 49, 8, 48, 4]",494.44935503426984,"[28, 19, 2, 21, 0, 26, 47, 22, 6, 42, 23, 12, 39, 40, 31, 27, 30, 25, 7, 5, 13, 24, 17, 3, 16, 46, 11, 50, 45, 10, 37, 4, 48, 8, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 36, 15, 1, 35, 34, 20, 49]",577.658748824753,"[2, 35, 34, 19, 1, 28, 20, 49, 8, 33, 29, 38, 32, 9, 48, 37, 4, 14, 44, 43, 36, 16, 3, 41, 18, 39, 40, 12, 24, 13, 23, 5, 26, 50, 17, 46, 11, 45, 10, 15, 31, 0, 21, 7, 47, 22, 42, 6, 25, 30, 27]",489.42726038994215
"[1, 10, 36, 14, 44, 32, 38, 9, 48, 4, 46, 3, 17, 5, 47, 7, 25, 30, 27, 21, 0, 31, 11, 16, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 6, 22, 26, 50, 45, 37, 8, 29, 33, 49, 15, 20, 28, 19, 34, 35, 2]",491.594216083637,"[16, 4, 32, 38, 9, 29, 33, 49, 8, 48, 11, 46, 17, 45, 50, 47, 7, 25, 30, 27, 21, 0, 26, 5, 22, 6, 42, 23, 24, 13, 31, 2, 35, 34, 19, 1, 28, 20, 15, 37, 10, 3, 12, 40, 39, 18, 41, 43, 44, 14, 36]",539.4437015465024,"[50, 46, 17, 3, 16, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22, 6, 25, 7, 47, 5, 26, 31, 0, 21, 30, 27, 2, 35, 34, 19, 1, 28, 20, 33, 49, 15, 8, 37, 48, 9, 29, 38, 32, 44, 14, 43, 36, 11, 4, 10, 45]",455.69219011001644
"[8, 29, 33, 20, 2, 27, 30, 21, 0, 26, 50, 46, 3, 17, 13, 23, 42, 22, 6, 25, 7, 47, 5, 24, 12, 40, 39, 18, 41, 43, 36, 4, 37, 49, 28, 34, 35, 19, 1, 15, 48, 9, 38, 32, 44, 14, 16, 11, 45, 31, 10]",513.4669516356441,"[37, 8, 49, 33, 29, 38, 32, 44, 9, 48, 20, 34, 35, 19, 1, 41, 18, 39, 40, 12, 17, 46, 26, 30, 27, 2, 28, 15, 4, 45, 50, 5, 42, 23, 13, 24, 3, 16, 43, 14, 36, 11, 0, 21, 7, 25, 6, 22, 47, 31, 10]",601.2629329281295,"[5, 13, 24, 23, 42, 22, 6, 25, 7, 47, 26, 0, 31, 1, 21, 30, 27, 2, 35, 34, 19, 28, 20, 49, 33, 29, 9, 38, 32, 44, 14, 43, 36, 16, 41, 18, 39, 40, 12, 17, 3, 46, 11, 4, 37, 48, 8, 15, 10, 45, 50]",455.1665856620544
"[22, 6, 42, 23, 24, 13, 11, 37, 15, 28, 19, 35, 34, 20, 49, 33, 29, 8, 48, 9, 38, 32, 44, 14, 16, 3, 46, 45, 50, 26, 31, 0, 21, 7, 25, 30, 27, 2, 1, 10, 4, 36, 43, 41, 18, 39, 40, 12, 17, 5, 47]",503.2384432814942,"[21, 1, 31, 0, 47, 26, 45, 4, 49, 33, 20, 28, 15, 37, 50, 5, 22, 23, 13, 16, 36, 9, 38, 29, 8, 48, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 17, 3, 46, 11, 10, 19, 34, 35, 2, 7, 6, 42, 25, 30, 27]",565.5071815071702,"[31, 1, 19, 34, 35, 2, 27, 30, 7, 21, 0, 26, 50, 45, 11, 4, 16, 3, 46, 17, 13, 5, 22, 47, 25, 6, 42, 23, 24, 12, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 48, 8, 49, 29, 33, 20, 28, 15, 37, 10]",470.14478174849603
"[34, 35, 2, 21, 1, 28, 20, 49, 8, 48, 4, 11, 46, 12, 40, 39, 18, 41, 43, 16, 3, 17, 24, 13, 23, 42, 6, 22, 5, 50, 45, 36, 14, 44, 32, 38, 9, 29, 33, 15, 37, 10, 31, 0, 26, 47, 7, 25, 30, 27, 19]",471.6373068367728,"[10, 37, 15, 1, 28, 20, 38, 32, 44, 14, 11, 45, 50, 5, 23, 42, 6, 25, 30, 48, 9, 29, 33, 49, 8, 4, 36, 43, 41, 16, 3, 17, 24, 13, 21, 2, 19, 34, 35, 27, 22, 12, 39, 18, 40, 46, 47, 7, 0, 26, 31]",630.9055206864999,"[38, 9, 29, 8, 33, 20, 49, 15, 1, 28, 19, 34, 35, 2, 27, 30, 21, 7, 25, 6, 22, 42, 23, 13, 24, 17, 12, 40, 39, 18, 41, 43, 44, 14, 36, 16, 3, 46, 11, 45, 50, 5, 47, 26, 0, 31, 10, 37, 4, 48, 32]",460.260874493834
"[35, 2, 21, 0, 31, 10, 37, 48, 9, 38, 29, 33, 49, 8, 16, 3, 12, 40, 39, 18, 41, 43, 4, 1, 27, 30, 25, 7, 47, 26, 50, 45, 32, 44, 14, 36, 5, 22, 6, 42, 23, 13, 24, 17, 46, 11, 15, 20, 28, 19, 34]",544.6633334511481,"[33, 20, 28, 15, 14, 41, 18, 39, 40, 12, 27, 21, 0, 26, 3, 43, 36, 16, 46, 11, 4, 48, 9, 29, 49, 8, 37, 10, 45, 50, 31, 1, 19, 34, 35, 2, 30, 25, 7, 47, 5, 13, 24, 23, 42, 6, 22, 17, 44, 32, 38]",603.0781285113615,"[22, 6, 25, 7, 30, 27, 0, 21, 2, 35, 34, 19, 28, 20, 1, 15, 37, 8, 49, 33, 29, 38, 9, 48, 4, 11, 45, 10, 31, 26, 47, 5, 50, 46, 17, 3, 16, 36, 14, 32, 44, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42]",465.2322276725473
"[18, 39, 40, 12, 3, 16, 36, 48, 8, 49, 20, 28, 19, 34, 35, 2, 27, 30, 25, 7, 21, 1, 37, 4, 11, 45, 50, 46, 17, 24, 13, 23, 42, 6, 22, 47, 5, 26, 0, 31, 10, 15, 33, 29, 9, 38, 32, 44, 14, 43, 41]",459.9342623756246,"[45, 23, 42, 6, 25, 7, 22, 13, 24, 12, 17, 3, 46, 31, 35, 34, 20, 33, 29, 48, 8, 49, 19, 2, 27, 30, 21, 0, 47, 5, 26, 50, 11, 36, 14, 43, 41, 18, 39, 40, 16, 10, 1, 28, 15, 37, 4, 44, 32, 38, 9]",608.693028253726,"[13, 24, 12, 17, 46, 50, 45, 31, 26, 5, 22, 47, 0, 21, 1, 10, 37, 48, 4, 11, 16, 3, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 29, 33, 49, 8, 15, 20, 28, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 23]",464.85997541702676
