Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[46, 3, 17, 12, 40, 39, 18, 41, 43, 36, 4, 48, 8, 49, 20, 28, 1, 31, 26, 22, 6, 42, 23, 24, 13, 5, 47, 7, 25, 30, 27, 2, 35, 34, 19, 21, 0, 50, 11, 16, 14, 44, 32, 38, 9, 29, 33, 15, 37, 10, 45]",484.7451145395902,"[15, 10, 31, 26, 50, 17, 12, 40, 39, 18, 41, 43, 3, 24, 13, 23, 42, 6, 19, 34, 35, 2, 25, 22, 5, 46, 16, 36, 47, 7, 30, 27, 21, 0, 1, 28, 20, 29, 38, 32, 44, 14, 9, 48, 4, 11, 45, 37, 8, 33, 49]",583.7735342408819,"[10, 31, 0, 21, 30, 27, 2, 35, 34, 19, 28, 1, 15, 8, 49, 20, 33, 29, 48, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22, 6, 25, 7, 47, 5, 26, 50, 45, 11, 46, 17, 3, 16, 36, 4, 37]",435.07745492588083
"[36, 41, 18, 39, 40, 12, 43, 14, 44, 32, 38, 9, 8, 49, 20, 28, 19, 34, 35, 2, 21, 0, 31, 10, 15, 33, 29, 48, 16, 3, 17, 24, 13, 46, 11, 45, 50, 26, 5, 47, 22, 23, 42, 6, 25, 7, 30, 27, 1, 37, 4]",507.21361045261426,"[22, 42, 6, 30, 27, 35, 34, 19, 4, 14, 36, 16, 11, 45, 10, 37, 48, 8, 15, 28, 20, 49, 33, 29, 38, 9, 46, 12, 40, 39, 18, 41, 44, 32, 43, 3, 17, 24, 13, 23, 5, 0, 21, 2, 1, 31, 50, 26, 7, 25, 47]",581.4024720149849,"[49, 15, 31, 26, 0, 21, 1, 19, 34, 35, 2, 27, 30, 25, 7, 47, 22, 6, 42, 23, 24, 13, 5, 50, 45, 10, 37, 4, 11, 46, 36, 16, 3, 17, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 29, 9, 48, 8, 33, 20, 28]",460.7776585158175
"[3, 46, 11, 48, 8, 49, 20, 28, 19, 34, 35, 2, 0, 26, 13, 24, 12, 40, 39, 18, 41, 43, 36, 4, 37, 10, 21, 27, 30, 25, 7, 47, 50, 45, 16, 14, 44, 32, 38, 9, 29, 33, 15, 1, 31, 5, 23, 42, 6, 22, 17]",526.5108034802416,"[32, 38, 9, 48, 26, 7, 25, 30, 27, 2, 21, 47, 13, 17, 3, 16, 46, 45, 28, 34, 35, 19, 1, 0, 31, 10, 8, 29, 33, 20, 49, 15, 37, 4, 14, 43, 36, 11, 50, 5, 22, 6, 42, 23, 24, 12, 40, 39, 18, 41, 44]",555.2651885155806,"[43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 6, 22, 5, 26, 31, 0, 21, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 1, 10, 15, 20, 33, 49, 8, 37, 45, 50, 11, 46, 17, 3, 16, 36, 4, 48, 9, 29, 38, 32, 44, 14]",456.7182397616634
"[13, 23, 42, 6, 22, 47, 26, 5, 46, 16, 36, 43, 41, 18, 39, 40, 12, 17, 50, 45, 10, 37, 14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2, 27, 30, 25, 7, 21, 0, 31, 1, 15, 49, 8, 48, 4, 11, 3, 24]",480.78411275655714,"[42, 22, 6, 30, 27, 2, 35, 34, 19, 0, 31, 10, 28, 20, 33, 29, 4, 43, 14, 44, 32, 38, 9, 48, 37, 8, 49, 15, 1, 21, 7, 25, 47, 26, 5, 24, 12, 40, 39, 18, 41, 16, 36, 11, 45, 50, 46, 3, 17, 13, 23]",505.51177642477927,"[22, 23, 42, 6, 25, 30, 27, 35, 34, 19, 2, 21, 7, 0, 26, 50, 31, 10, 1, 28, 20, 15, 37, 48, 8, 49, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 3, 16, 36, 4, 45, 11, 46, 17, 24, 13, 5, 47]",472.0388496556037
"[27, 30, 21, 31, 45, 50, 46, 3, 17, 13, 24, 12, 40, 39, 18, 41, 43, 48, 8, 49, 15, 1, 26, 5, 47, 22, 23, 42, 6, 25, 7, 0, 10, 37, 4, 11, 16, 36, 14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2]",478.63681215284606,"[39, 40, 16, 36, 14, 44, 32, 38, 9, 48, 29, 33, 49, 15, 8, 37, 4, 50, 26, 7, 25, 30, 28, 20, 19, 34, 35, 2, 27, 17, 3, 46, 10, 1, 21, 5, 13, 12, 24, 23, 42, 6, 22, 47, 0, 31, 45, 11, 43, 41, 18]",579.4847315954748,"[39, 40, 3, 16, 36, 4, 11, 46, 50, 45, 31, 10, 1, 21, 0, 26, 5, 17, 12, 24, 13, 23, 42, 6, 22, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 15, 49, 20, 33, 8, 37, 48, 9, 29, 38, 32, 44, 14, 43, 41, 18]",461.8311053017835
"[10, 37, 4, 48, 9, 38, 32, 44, 14, 43, 36, 16, 11, 31, 21, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 8, 49, 15, 1, 0, 47, 22, 6, 42, 23, 13, 24, 17, 3, 41, 18, 39, 40, 12, 46, 26, 7, 25, 5, 50, 45]",500.3810515614747,"[21, 27, 2, 35, 34, 19, 49, 38, 32, 44, 4, 7, 30, 25, 6, 5, 50, 46, 3, 16, 36, 48, 9, 29, 33, 20, 28, 1, 15, 8, 37, 18, 39, 12, 24, 23, 42, 22, 13, 17, 40, 41, 43, 14, 11, 45, 26, 47, 0, 31, 10]",616.5478785879575,"[48, 9, 38, 29, 33, 8, 49, 20, 28, 19, 34, 35, 2, 21, 27, 30, 25, 7, 47, 0, 31, 1, 15, 10, 45, 50, 26, 5, 22, 6, 42, 23, 13, 24, 17, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 16, 3, 46, 11, 4, 37]",456.31625243435883
"[16, 3, 17, 24, 13, 5, 26, 0, 21, 2, 35, 34, 19, 1, 31, 47, 22, 23, 42, 6, 25, 7, 30, 27, 28, 20, 49, 8, 48, 32, 44, 14, 43, 41, 18, 39, 40, 12, 46, 11, 50, 45, 10, 37, 15, 33, 29, 38, 9, 4, 36]",496.2053353798659,"[17, 24, 12, 40, 43, 14, 36, 16, 4, 11, 45, 50, 26, 47, 22, 42, 23, 13, 5, 6, 25, 7, 21, 1, 15, 49, 28, 34, 35, 20, 33, 8, 37, 10, 19, 2, 27, 30, 0, 31, 46, 3, 18, 39, 41, 44, 32, 38, 29, 9, 48]",578.8788809223391,"[17, 13, 5, 50, 26, 0, 31, 10, 45, 46, 11, 4, 36, 14, 44, 32, 38, 29, 9, 48, 37, 8, 15, 49, 33, 20, 28, 34, 35, 19, 1, 21, 2, 27, 30, 25, 7, 47, 22, 6, 42, 23, 24, 12, 40, 39, 18, 41, 43, 16, 3]",475.0902007834654
"[5, 26, 31, 15, 33, 29, 9, 38, 32, 44, 14, 16, 3, 17, 46, 11, 45, 50, 0, 30, 27, 21, 10, 37, 48, 8, 49, 20, 28, 19, 34, 35, 2, 1, 4, 36, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22, 6, 25, 7, 47]",492.0088520235568,"[35, 34, 19, 1, 28, 20, 49, 15, 21, 7, 25, 6, 42, 22, 47, 26, 50, 45, 4, 9, 38, 29, 33, 8, 48, 14, 43, 41, 18, 39, 40, 12, 24, 13, 23, 5, 17, 36, 32, 44, 16, 3, 46, 11, 37, 10, 31, 0, 30, 27, 2]",522.2360714475283,"[1, 19, 2, 35, 34, 28, 20, 33, 49, 8, 37, 48, 9, 29, 38, 32, 44, 14, 36, 16, 43, 41, 18, 39, 40, 3, 46, 17, 12, 24, 13, 5, 50, 11, 4, 45, 26, 47, 23, 42, 22, 6, 25, 7, 30, 27, 21, 0, 31, 10, 15]",478.67122749060195
"[4, 37, 15, 19, 34, 35, 2, 27, 30, 25, 7, 47, 22, 6, 42, 23, 13, 17, 3, 36, 48, 8, 10, 31, 26, 5, 24, 12, 40, 39, 18, 41, 43, 16, 46, 11, 45, 50, 0, 21, 1, 28, 20, 49, 33, 29, 9, 38, 32, 44, 14]",486.6374412427549,"[34, 35, 2, 27, 30, 7, 25, 23, 13, 24, 17, 5, 26, 0, 21, 1, 28, 20, 49, 33, 29, 8, 48, 37, 10, 31, 22, 42, 6, 47, 50, 45, 4, 9, 38, 32, 44, 14, 43, 36, 16, 41, 18, 39, 40, 12, 3, 46, 11, 15, 19]",518.6654080624809,"[21, 1, 15, 49, 20, 28, 19, 34, 35, 2, 27, 30, 25, 7, 47, 5, 22, 6, 42, 23, 13, 24, 17, 46, 11, 16, 3, 12, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 29, 33, 8, 48, 4, 37, 10, 45, 50, 26, 31, 0]",441.2683991339074
"[10, 1, 19, 34, 35, 2, 15, 8, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 46, 11, 4, 48, 29, 33, 49, 31, 0, 7, 25, 30, 27, 21, 28, 20, 37, 45, 50, 26, 47, 5, 23, 42, 6, 22, 13, 24, 17, 3, 16, 36]",529.6463913007068,"[26, 0, 27, 2, 19, 34, 35, 30, 6, 22, 42, 23, 13, 24, 17, 14, 44, 32, 38, 9, 48, 37, 10, 31, 45, 50, 46, 3, 16, 4, 8, 49, 29, 33, 20, 28, 15, 1, 21, 7, 25, 47, 11, 36, 43, 41, 18, 39, 40, 12, 5]",544.333097582656,"[25, 7, 30, 27, 21, 2, 35, 34, 19, 1, 28, 20, 49, 15, 37, 48, 8, 33, 29, 9, 38, 32, 44, 14, 4, 11, 3, 16, 36, 43, 41, 18, 39, 40, 12, 24, 17, 46, 50, 45, 10, 31, 0, 26, 47, 5, 13, 23, 42, 22, 6]",461.2130738738036
