Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 16, 3, 12, 40, 39, 18, 41, 43, 4, 37, 10, 1, 15, 33, 29, 9, 38, 32, 44, 14, 36, 11, 50, 26, 47, 7, 25, 6, 42, 23, 22, 5, 13, 24, 17, 46, 45, 31, 0, 21]",485.76549555193196,"[7, 25, 6, 47, 10, 37, 8, 33, 29, 38, 32, 9, 15, 19, 34, 35, 2, 27, 30, 21, 0, 26, 5, 22, 42, 23, 13, 24, 17, 46, 11, 4, 36, 16, 40, 39, 12, 31, 1, 28, 20, 49, 48, 44, 14, 43, 41, 18, 3, 45, 50]",584.3125311747244,"[25, 6, 22, 42, 23, 47, 5, 13, 24, 17, 3, 12, 40, 39, 18, 41, 16, 46, 11, 36, 43, 14, 44, 32, 38, 29, 9, 48, 4, 37, 8, 15, 49, 33, 20, 28, 34, 35, 19, 1, 10, 31, 45, 50, 26, 0, 21, 2, 27, 30, 7]",470.7338808332319
"[4, 36, 43, 41, 18, 39, 40, 12, 24, 23, 42, 6, 22, 13, 17, 3, 46, 5, 47, 26, 50, 45, 11, 16, 14, 44, 32, 38, 9, 29, 33, 15, 0, 7, 25, 30, 27, 28, 20, 49, 8, 48, 37, 10, 31, 21, 2, 35, 34, 19, 1]",513.8211008230467,"[8, 14, 44, 32, 38, 29, 9, 48, 37, 4, 11, 46, 17, 13, 26, 31, 45, 50, 5, 22, 23, 24, 12, 3, 16, 36, 43, 41, 18, 39, 40, 42, 6, 47, 7, 25, 30, 27, 2, 35, 34, 19, 20, 33, 49, 28, 1, 21, 0, 10, 15]",540.9750655684576,"[1, 21, 0, 26, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 9, 38, 32, 44, 14, 4, 36, 16, 43, 41, 18, 39, 40, 12, 24, 13, 17, 3, 46, 11, 45, 50, 31, 10, 37, 48, 8, 49, 15]",443.9465098732591
"[37, 4, 36, 16, 3, 17, 46, 11, 50, 45, 10, 31, 0, 21, 27, 30, 7, 25, 6, 42, 23, 22, 47, 26, 5, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2, 1, 15, 49, 8, 48]",438.7510029095744,"[4, 41, 18, 39, 40, 12, 22, 6, 7, 0, 31, 45, 50, 26, 47, 5, 16, 36, 43, 14, 44, 32, 38, 9, 48, 37, 10, 11, 46, 3, 17, 24, 13, 23, 42, 25, 30, 27, 35, 34, 20, 15, 28, 19, 2, 21, 1, 49, 33, 29, 8]",549.8614745986316,"[9, 29, 49, 15, 1, 21, 7, 47, 5, 26, 0, 31, 50, 45, 11, 10, 37, 8, 48, 4, 14, 32, 44, 43, 36, 16, 41, 18, 39, 40, 12, 3, 46, 17, 24, 13, 23, 42, 22, 6, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 38]",478.2148868631157
"[20, 28, 19, 34, 35, 2, 27, 30, 7, 47, 5, 26, 31, 10, 37, 8, 49, 33, 29, 38, 9, 48, 4, 16, 3, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 11, 50, 0, 21, 25, 6, 22, 42, 23, 13, 24, 17, 46, 45, 1, 15]",489.60678847529556,"[44, 14, 36, 24, 23, 42, 6, 28, 20, 15, 10, 31, 50, 26, 0, 21, 27, 30, 7, 25, 22, 12, 40, 39, 18, 41, 1, 19, 34, 35, 2, 47, 5, 13, 17, 8, 49, 33, 29, 48, 9, 38, 32, 4, 37, 45, 11, 46, 3, 16, 43]",642.9301840590234,"[40, 39, 18, 41, 43, 36, 16, 3, 46, 11, 50, 45, 10, 37, 8, 48, 4, 14, 44, 32, 38, 9, 29, 33, 20, 49, 15, 1, 28, 19, 34, 35, 2, 21, 27, 30, 25, 6, 42, 23, 22, 47, 7, 0, 31, 26, 5, 13, 24, 17, 12]",456.90190895990713
"[30, 7, 25, 6, 42, 23, 22, 47, 26, 50, 11, 46, 17, 24, 13, 5, 45, 37, 48, 8, 49, 20, 28, 19, 34, 35, 2, 1, 10, 4, 36, 16, 3, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 15, 31, 0, 21, 27]",477.7073320262695,"[26, 5, 46, 3, 17, 13, 23, 42, 24, 12, 40, 39, 18, 41, 16, 43, 14, 44, 32, 38, 33, 19, 34, 35, 2, 27, 25, 6, 22, 47, 31, 10, 15, 37, 4, 45, 50, 11, 36, 48, 9, 29, 8, 49, 20, 28, 1, 21, 30, 7, 0]",536.220265894842,"[22, 6, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 49, 8, 15, 1, 21, 7, 47, 0, 31, 10, 37, 4, 48, 9, 29, 38, 32, 44, 14, 43, 36, 16, 3, 41, 18, 39, 40, 12, 24, 17, 46, 11, 45, 50, 26, 5, 13, 23, 42]",452.6403231217853
"[3, 16, 36, 48, 8, 37, 4, 11, 46, 50, 45, 0, 21, 19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 49, 15, 20, 28, 1, 10, 31, 26, 47, 5, 17]",457.9679071969317,"[50, 31, 15, 49, 33, 20, 28, 21, 7, 47, 6, 25, 30, 27, 1, 29, 9, 38, 32, 44, 14, 48, 8, 37, 46, 3, 16, 36, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22, 5, 17, 26, 0, 2, 35, 34, 19, 10, 4, 11, 45]",557.2014098817882,"[24, 12, 40, 39, 18, 41, 3, 46, 17, 5, 26, 50, 45, 11, 4, 37, 48, 36, 16, 43, 14, 44, 32, 38, 9, 29, 8, 33, 20, 49, 15, 10, 1, 28, 19, 34, 35, 2, 21, 27, 30, 7, 0, 31, 47, 25, 6, 22, 42, 23, 13]",483.5807694512266
"[41, 43, 36, 11, 50, 5, 47, 26, 31, 10, 37, 4, 48, 29, 33, 20, 28, 15, 49, 8, 9, 38, 32, 44, 14, 16, 3, 17, 46, 45, 0, 21, 1, 19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 12, 40, 39, 18]",463.98061261088117,"[12, 3, 11, 20, 28, 19, 27, 30, 25, 7, 47, 26, 5, 13, 24, 17, 50, 1, 34, 35, 2, 21, 0, 31, 10, 37, 8, 9, 38, 29, 33, 49, 15, 36, 16, 46, 23, 42, 6, 22, 45, 4, 48, 32, 44, 14, 43, 41, 18, 39, 40]",575.9518439919409,"[39, 40, 12, 17, 3, 46, 11, 4, 10, 45, 50, 26, 47, 5, 13, 24, 23, 42, 22, 6, 25, 7, 30, 27, 2, 35, 34, 19, 21, 0, 31, 1, 28, 20, 33, 49, 15, 8, 37, 48, 9, 29, 38, 32, 44, 14, 36, 16, 43, 41, 18]",453.33402761302136
"[5, 47, 7, 30, 27, 28, 20, 15, 49, 33, 29, 8, 48, 9, 38, 32, 44, 14, 36, 31, 21, 2, 35, 34, 19, 1, 45, 46, 17, 24, 13, 23, 42, 22, 6, 25, 0, 10, 37, 4, 3, 12, 40, 39, 18, 41, 43, 16, 11, 50, 26]",530.5911663686115,"[18, 39, 40, 6, 25, 30, 27, 7, 47, 46, 17, 22, 42, 23, 24, 12, 13, 5, 26, 50, 45, 4, 37, 1, 2, 35, 34, 19, 28, 20, 8, 48, 36, 16, 3, 11, 0, 21, 31, 10, 15, 49, 33, 29, 9, 38, 32, 44, 14, 43, 41]",574.9318743160369,"[38, 32, 44, 14, 43, 36, 16, 3, 41, 18, 39, 40, 12, 17, 46, 11, 45, 50, 31, 26, 47, 22, 5, 13, 24, 23, 42, 6, 25, 7, 30, 27, 21, 0, 1, 10, 37, 4, 48, 9, 8, 49, 15, 28, 19, 2, 35, 34, 20, 33, 29]",471.72517706409013
"[39, 40, 12, 24, 13, 23, 42, 6, 22, 5, 17, 3, 46, 11, 4, 48, 8, 49, 20, 28, 19, 34, 35, 2, 1, 45, 50, 26, 47, 7, 25, 30, 27, 21, 0, 31, 10, 37, 15, 33, 29, 9, 38, 32, 44, 14, 36, 16, 43, 41, 18]",457.4655541242317,"[14, 46, 22, 42, 23, 17, 3, 16, 36, 33, 20, 49, 4, 45, 50, 26, 7, 25, 6, 47, 5, 13, 24, 12, 40, 39, 18, 41, 43, 11, 0, 21, 30, 27, 2, 35, 34, 19, 28, 15, 8, 48, 37, 10, 31, 1, 29, 9, 38, 32, 44]",569.353099495717,"[36, 16, 3, 46, 17, 13, 24, 12, 40, 39, 18, 41, 43, 14, 4, 48, 9, 44, 32, 38, 29, 33, 49, 20, 28, 19, 34, 35, 2, 27, 30, 25, 6, 42, 23, 22, 47, 7, 0, 21, 1, 15, 8, 37, 10, 31, 26, 5, 50, 45, 11]",462.28351669784035
"[36, 14, 32, 44, 43, 16, 11, 10, 15, 33, 29, 38, 9, 48, 4, 45, 26, 47, 7, 25, 30, 27, 28, 20, 49, 8, 37, 1, 19, 34, 35, 2, 21, 0, 31, 50, 17, 12, 40, 39, 18, 41, 3, 24, 13, 23, 42, 6, 22, 5, 46]",527.6403464204636,"[26, 0, 1, 21, 30, 27, 2, 35, 34, 19, 7, 25, 5, 3, 16, 43, 14, 36, 23, 42, 6, 22, 47, 31, 10, 37, 8, 33, 29, 9, 38, 32, 44, 41, 18, 39, 40, 12, 24, 13, 17, 46, 11, 4, 48, 49, 20, 28, 15, 45, 50]",547.8248764376659,"[5, 26, 31, 10, 37, 4, 48, 9, 38, 29, 8, 33, 20, 49, 15, 1, 28, 19, 34, 35, 2, 27, 30, 21, 0, 7, 25, 47, 22, 6, 42, 23, 13, 24, 17, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 16, 3, 46, 11, 45, 50]",453.06848436277295
