Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[38, 29, 33, 49, 8, 48, 32, 44, 36, 16, 3, 17, 24, 13, 22, 47, 7, 21, 19, 34, 35, 2, 10, 11, 46, 12, 40, 39, 18, 41, 43, 14, 37, 15, 20, 28, 1, 31, 26, 5, 23, 42, 6, 25, 30, 27, 0, 50, 45, 4, 9]",543.6937562590795,"[38, 32, 44, 16, 13, 22, 47, 26, 31, 1, 28, 20, 49, 15, 37, 8, 33, 29, 48, 11, 46, 3, 18, 40, 17, 5, 7, 27, 30, 25, 6, 42, 23, 24, 12, 39, 41, 43, 14, 36, 4, 10, 19, 34, 35, 2, 21, 0, 50, 45, 9]",582.1218620323809,"[23, 42, 22, 6, 25, 30, 27, 7, 47, 5, 45, 50, 26, 0, 21, 31, 10, 37, 48, 8, 15, 1, 19, 2, 35, 34, 28, 20, 49, 33, 29, 9, 38, 32, 44, 14, 36, 4, 11, 46, 17, 3, 16, 43, 41, 18, 39, 40, 12, 24, 13]",459.9848794549731
"[35, 2, 21, 0, 45, 50, 46, 11, 48, 29, 33, 49, 8, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 13, 17, 3, 16, 36, 4, 37, 10, 31, 26, 5, 47, 22, 23, 42, 6, 25, 7, 30, 27, 28, 20, 15, 1, 19, 34]",476.1212324435717,"[49, 8, 14, 41, 39, 18, 3, 50, 45, 4, 9, 38, 29, 33, 7, 47, 5, 11, 44, 32, 48, 37, 10, 21, 30, 25, 22, 13, 24, 12, 40, 43, 36, 16, 46, 17, 23, 42, 6, 27, 2, 35, 34, 19, 28, 20, 31, 26, 0, 1, 15]",642.0668850777063,"[35, 2, 27, 30, 25, 6, 22, 42, 23, 13, 5, 47, 7, 21, 0, 26, 31, 10, 37, 4, 36, 11, 45, 50, 46, 3, 17, 24, 12, 40, 39, 18, 41, 16, 43, 14, 44, 32, 38, 9, 29, 33, 48, 8, 49, 20, 28, 15, 1, 19, 34]",462.52269575529556
"[10, 36, 43, 41, 18, 39, 40, 12, 24, 13, 46, 11, 4, 48, 9, 38, 32, 44, 14, 16, 3, 17, 5, 47, 7, 30, 27, 2, 35, 34, 19, 1, 28, 20, 15, 49, 33, 29, 8, 37, 45, 50, 26, 22, 23, 42, 6, 25, 21, 0, 31]",490.5940334241377,"[11, 16, 46, 0, 19, 2, 27, 22, 42, 6, 30, 35, 34, 28, 1, 21, 7, 25, 47, 10, 37, 32, 38, 9, 48, 4, 45, 50, 5, 23, 13, 17, 3, 36, 14, 44, 43, 41, 18, 39, 40, 12, 24, 26, 31, 15, 49, 20, 33, 29, 8]",624.828986547894,"[15, 8, 48, 37, 4, 36, 44, 14, 43, 18, 40, 39, 41, 3, 16, 46, 11, 17, 12, 24, 13, 23, 42, 22, 5, 26, 50, 45, 31, 10, 1, 21, 0, 47, 6, 25, 7, 30, 27, 2, 35, 34, 19, 28, 20, 33, 38, 32, 9, 29, 49]",503.11943197708615
"[26, 22, 6, 42, 23, 13, 17, 3, 16, 43, 41, 18, 39, 40, 12, 24, 5, 47, 25, 7, 0, 50, 45, 11, 46, 36, 14, 44, 32, 38, 9, 48, 4, 37, 20, 28, 19, 34, 35, 2, 27, 30, 21, 1, 15, 49, 33, 29, 8, 10, 31]",486.49589432254476,"[8, 4, 11, 46, 17, 13, 24, 12, 39, 18, 40, 3, 31, 0, 21, 27, 30, 7, 45, 50, 22, 23, 42, 6, 25, 35, 2, 47, 5, 26, 10, 15, 49, 33, 29, 38, 14, 36, 16, 41, 43, 44, 32, 9, 48, 37, 1, 19, 34, 28, 20]",595.2240055450561,"[45, 10, 1, 31, 26, 0, 21, 30, 27, 2, 35, 34, 19, 28, 15, 20, 33, 49, 8, 37, 4, 48, 9, 29, 38, 32, 44, 14, 43, 36, 11, 46, 16, 41, 18, 39, 40, 3, 12, 24, 23, 42, 22, 6, 25, 7, 47, 5, 13, 17, 50]",484.72403229445007
"[38, 9, 48, 8, 49, 20, 28, 19, 34, 35, 2, 27, 30, 25, 7, 47, 26, 5, 22, 6, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 16, 3, 17, 46, 50, 45, 11, 4, 37, 10, 31, 0, 21, 1, 15, 33, 29]",438.74458836570386,"[50, 26, 31, 48, 8, 49, 20, 28, 34, 35, 27, 30, 6, 42, 23, 22, 25, 7, 0, 47, 5, 13, 24, 17, 11, 45, 10, 37, 15, 1, 21, 2, 19, 33, 29, 9, 38, 32, 4, 16, 36, 14, 44, 43, 41, 18, 39, 40, 12, 3, 46]",550.1189098236852,"[15, 1, 21, 0, 26, 31, 10, 45, 50, 46, 3, 16, 11, 4, 48, 9, 37, 8, 49, 33, 29, 38, 32, 44, 14, 36, 43, 41, 18, 39, 40, 12, 17, 24, 13, 23, 42, 6, 22, 5, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20]",455.8512783590021
"[45, 50, 31, 10, 1, 2, 35, 34, 19, 28, 20, 15, 47, 5, 26, 0, 21, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 17, 3, 16, 36, 11, 46, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 49, 8, 48, 37, 4]",477.88612733330257,"[14, 43, 18, 41, 44, 32, 38, 9, 29, 15, 10, 1, 21, 27, 30, 7, 0, 31, 45, 50, 46, 3, 16, 36, 4, 37, 48, 8, 49, 33, 20, 28, 19, 34, 35, 2, 25, 6, 22, 42, 23, 13, 24, 12, 39, 40, 17, 5, 47, 26, 11]",528.9175374428423,"[6, 25, 30, 27, 21, 0, 7, 47, 26, 5, 17, 3, 46, 11, 45, 50, 31, 10, 1, 2, 35, 34, 19, 28, 20, 33, 29, 8, 49, 15, 37, 4, 48, 9, 38, 32, 44, 14, 43, 36, 16, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22]",453.9759762897329
"[14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2, 27, 30, 25, 22, 23, 42, 6, 47, 7, 21, 1, 10, 37, 15, 49, 8, 48, 4, 11, 45, 50, 31, 0, 26, 5, 13, 24, 17, 46, 16, 43, 41, 18, 39, 40, 12, 3, 36]",467.45977110886037,"[48, 15, 37, 4, 11, 17, 50, 45, 31, 10, 1, 28, 19, 2, 0, 26, 5, 47, 7, 21, 30, 27, 35, 34, 33, 20, 49, 8, 29, 38, 9, 36, 16, 46, 22, 25, 6, 42, 23, 40, 39, 18, 41, 43, 3, 13, 24, 12, 14, 44, 32]",622.5462129467613,"[41, 18, 39, 40, 12, 24, 13, 5, 23, 42, 22, 6, 25, 30, 27, 2, 35, 34, 19, 1, 21, 0, 7, 47, 26, 31, 10, 15, 49, 28, 20, 33, 29, 8, 37, 4, 48, 9, 38, 32, 44, 14, 43, 36, 11, 45, 50, 46, 17, 3, 16]",458.02855869228415
"[6, 25, 21, 0, 26, 5, 47, 7, 30, 27, 2, 35, 34, 19, 1, 28, 20, 15, 4, 36, 14, 32, 44, 43, 41, 18, 39, 40, 12, 3, 16, 50, 45, 31, 10, 37, 48, 9, 38, 29, 33, 49, 8, 11, 46, 17, 24, 13, 23, 42, 22]",490.9580230823053,"[17, 46, 11, 9, 38, 32, 44, 14, 1, 2, 19, 21, 0, 50, 3, 16, 36, 20, 28, 35, 34, 27, 42, 23, 45, 4, 48, 8, 29, 33, 49, 15, 37, 10, 31, 26, 47, 7, 30, 25, 6, 22, 5, 43, 41, 18, 39, 40, 12, 24, 13]",631.2875283063483,"[43, 36, 16, 11, 4, 48, 37, 10, 45, 50, 46, 17, 3, 41, 18, 39, 40, 12, 24, 13, 5, 26, 31, 0, 47, 22, 23, 42, 6, 25, 7, 30, 27, 21, 2, 35, 34, 19, 1, 15, 49, 28, 20, 33, 8, 29, 9, 38, 32, 44, 14]",462.4983592963022
"[48, 8, 49, 15, 1, 10, 37, 4, 36, 43, 41, 18, 39, 40, 12, 24, 5, 47, 7, 25, 6, 22, 42, 23, 13, 17, 46, 3, 16, 14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2, 27, 30, 21, 0, 31, 26, 50, 45, 11]",464.14927531204165,"[32, 44, 5, 23, 42, 22, 47, 26, 11, 4, 48, 9, 29, 33, 20, 28, 1, 0, 46, 17, 3, 16, 36, 14, 43, 41, 18, 39, 40, 12, 24, 13, 50, 45, 31, 10, 37, 8, 15, 21, 7, 6, 25, 30, 27, 2, 35, 34, 19, 49, 38]",557.9678865869112,"[12, 24, 13, 17, 3, 16, 46, 11, 4, 48, 37, 15, 1, 10, 31, 45, 50, 26, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 0, 21, 2, 35, 34, 19, 28, 20, 33, 49, 8, 29, 9, 38, 32, 44, 14, 36, 43, 41, 18, 39, 40]",455.0045940435934
"[44, 14, 36, 11, 45, 50, 5, 47, 26, 31, 0, 21, 1, 10, 46, 12, 40, 18, 39, 41, 43, 16, 3, 17, 24, 13, 23, 42, 22, 6, 25, 7, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 8, 49, 15, 37, 4, 48, 9, 38, 32]",465.34580773662583,"[12, 24, 6, 25, 2, 19, 28, 20, 49, 8, 48, 4, 37, 1, 27, 30, 7, 47, 26, 0, 21, 31, 45, 10, 15, 35, 34, 33, 29, 9, 38, 32, 44, 14, 43, 36, 16, 3, 17, 13, 23, 42, 22, 5, 50, 11, 46, 41, 18, 39, 40]",559.6015984295361,"[24, 17, 50, 45, 31, 26, 47, 5, 13, 22, 23, 42, 6, 25, 30, 27, 7, 0, 21, 2, 35, 34, 19, 28, 1, 15, 49, 20, 33, 29, 8, 37, 10, 48, 9, 38, 32, 44, 14, 4, 11, 46, 3, 16, 36, 43, 41, 18, 39, 40, 12]",480.2378643363639
