Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[25, 6, 42, 23, 5, 26, 31, 1, 15, 20, 28, 19, 34, 35, 2, 27, 30, 21, 0, 50, 11, 16, 3, 17, 46, 45, 10, 37, 8, 49, 33, 29, 38, 9, 48, 4, 36, 14, 32, 44, 43, 41, 18, 39, 40, 12, 24, 13, 22, 47, 7]",480.25174149056255,"[14, 36, 16, 3, 17, 5, 26, 10, 37, 4, 48, 8, 49, 20, 28, 1, 31, 0, 21, 19, 34, 35, 2, 27, 40, 39, 18, 46, 11, 50, 45, 15, 33, 29, 9, 38, 32, 44, 47, 7, 30, 25, 6, 22, 42, 23, 13, 24, 12, 41, 43]",584.8377550280372,"[1, 15, 49, 8, 48, 9, 14, 44, 32, 38, 29, 33, 20, 28, 19, 34, 35, 2, 27, 21, 0, 26, 50, 45, 11, 46, 3, 17, 13, 5, 47, 7, 30, 25, 6, 22, 42, 23, 24, 12, 40, 39, 18, 41, 43, 16, 36, 4, 37, 10, 31]",456.4424458819808
"[10, 31, 50, 45, 11, 46, 3, 17, 13, 23, 42, 22, 6, 25, 7, 30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 36, 16, 4, 37, 15, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 5, 47, 26, 0, 21, 1]",465.1376292531929,"[6, 22, 42, 23, 24, 17, 50, 45, 11, 16, 36, 4, 9, 38, 29, 8, 37, 10, 26, 5, 13, 47, 0, 31, 15, 49, 33, 20, 28, 19, 34, 35, 2, 1, 48, 32, 44, 14, 43, 41, 18, 39, 40, 12, 3, 46, 21, 27, 30, 7, 25]",536.5982945750613,"[19, 2, 35, 34, 28, 20, 33, 29, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 17, 3, 16, 36, 46, 11, 45, 50, 26, 5, 13, 24, 23, 42, 6, 22, 47, 7, 25, 30, 27, 21, 0, 31, 10, 37, 4, 48, 9, 8, 49, 15, 1]",446.9862353145234
"[15, 33, 29, 9, 38, 32, 44, 14, 36, 31, 0, 21, 28, 20, 49, 8, 48, 4, 45, 50, 5, 13, 24, 17, 3, 16, 43, 41, 18, 39, 40, 12, 46, 11, 37, 1, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 23, 22, 47, 26, 10]",505.04318471053875,"[47, 6, 25, 30, 27, 2, 7, 0, 21, 1, 15, 49, 31, 26, 5, 13, 23, 42, 22, 50, 45, 44, 14, 36, 46, 3, 16, 43, 41, 18, 39, 40, 12, 24, 17, 11, 4, 48, 28, 19, 35, 34, 20, 9, 32, 38, 29, 33, 8, 37, 10]",593.4253413968223,"[5, 47, 7, 21, 0, 31, 10, 37, 8, 48, 9, 38, 29, 33, 49, 15, 20, 28, 1, 19, 34, 35, 2, 27, 30, 25, 6, 22, 42, 23, 13, 24, 12, 17, 46, 16, 3, 40, 39, 18, 41, 43, 44, 32, 14, 36, 4, 11, 45, 50, 26]",458.4647681036037
"[33, 29, 38, 9, 48, 37, 10, 11, 46, 12, 24, 13, 17, 3, 16, 14, 32, 44, 43, 18, 40, 39, 41, 36, 4, 8, 49, 20, 28, 1, 21, 0, 31, 45, 50, 26, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 2, 35, 34, 19, 15]",501.14953062001285,"[14, 43, 41, 39, 23, 42, 6, 22, 5, 50, 46, 18, 40, 12, 24, 13, 17, 3, 44, 32, 38, 4, 26, 47, 25, 7, 0, 31, 1, 21, 30, 27, 2, 35, 34, 19, 28, 20, 8, 48, 9, 29, 33, 49, 15, 37, 10, 45, 11, 16, 36]",557.2867837455366,"[26, 5, 50, 45, 11, 4, 48, 9, 8, 49, 33, 29, 38, 32, 44, 14, 43, 36, 16, 46, 17, 3, 41, 18, 39, 40, 12, 24, 13, 23, 42, 6, 22, 47, 25, 7, 0, 21, 30, 27, 2, 35, 34, 19, 28, 20, 1, 15, 37, 10, 31]",459.7474240258044
"[4, 48, 9, 38, 32, 44, 14, 36, 3, 17, 5, 47, 26, 0, 21, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 16, 46, 11, 45, 50, 31, 10, 1, 19, 34, 35, 2, 28, 20, 15, 49, 33, 29, 8, 37]",458.3398666232936,"[50, 5, 47, 6, 22, 24, 12, 43, 14, 32, 44, 41, 18, 39, 40, 16, 36, 4, 37, 15, 49, 33, 29, 38, 9, 48, 8, 20, 28, 1, 21, 7, 25, 42, 23, 13, 17, 3, 46, 11, 10, 31, 19, 34, 35, 2, 27, 30, 0, 26, 45]",535.9272163149394,"[20, 15, 49, 33, 29, 9, 38, 32, 44, 14, 43, 16, 36, 4, 48, 8, 37, 10, 31, 0, 26, 5, 50, 45, 11, 46, 17, 3, 41, 18, 39, 40, 12, 24, 13, 23, 42, 6, 22, 47, 7, 25, 30, 27, 21, 1, 2, 35, 34, 19, 28]",445.3838162054577
"[27, 30, 0, 26, 5, 22, 23, 42, 6, 25, 7, 47, 50, 45, 31, 1, 2, 35, 34, 19, 28, 20, 33, 29, 9, 38, 32, 44, 14, 36, 3, 17, 13, 24, 12, 40, 39, 18, 41, 43, 16, 46, 11, 4, 48, 8, 49, 15, 37, 10, 21]",481.4000659075295,"[27, 30, 47, 5, 46, 16, 36, 4, 15, 20, 28, 1, 7, 25, 6, 22, 50, 45, 11, 49, 33, 29, 38, 32, 41, 18, 40, 3, 17, 26, 0, 19, 34, 35, 2, 42, 23, 13, 24, 12, 39, 43, 14, 44, 9, 48, 8, 37, 10, 31, 21]",614.1872723183745,"[39, 40, 3, 16, 46, 17, 12, 24, 13, 5, 23, 42, 22, 6, 25, 7, 47, 26, 50, 45, 11, 4, 48, 37, 10, 1, 31, 0, 21, 30, 27, 2, 35, 34, 19, 28, 15, 8, 49, 20, 33, 29, 9, 38, 32, 44, 14, 36, 43, 41, 18]",461.98844134729
"[28, 19, 34, 35, 2, 27, 30, 7, 47, 5, 22, 23, 42, 6, 25, 21, 1, 49, 33, 29, 38, 9, 48, 8, 37, 4, 16, 36, 14, 32, 44, 43, 41, 18, 39, 40, 12, 24, 13, 17, 3, 46, 11, 45, 50, 26, 0, 31, 10, 15, 20]",464.74700419381657,"[32, 38, 9, 29, 33, 8, 48, 4, 50, 45, 37, 49, 20, 28, 1, 21, 0, 10, 15, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 22, 47, 26, 31, 14, 43, 41, 18, 39, 40, 12, 23, 5, 46, 11, 36, 16, 3, 24, 13, 17, 44]",551.7916301772547,"[17, 3, 46, 11, 45, 4, 48, 37, 10, 1, 0, 31, 50, 26, 5, 47, 22, 23, 42, 6, 25, 7, 30, 27, 21, 2, 35, 34, 19, 28, 20, 15, 8, 49, 33, 29, 9, 38, 32, 44, 14, 36, 16, 43, 41, 18, 39, 40, 12, 24, 13]",455.31184885419844
"[11, 4, 37, 10, 31, 0, 26, 46, 17, 3, 16, 36, 48, 8, 49, 20, 28, 1, 21, 7, 47, 6, 42, 23, 22, 25, 30, 27, 2, 35, 34, 19, 15, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 13, 5, 50, 45]",476.6295294188831,"[39, 40, 12, 5, 19, 35, 34, 28, 38, 32, 44, 43, 16, 46, 11, 10, 37, 15, 49, 20, 33, 29, 45, 50, 26, 31, 1, 0, 47, 25, 7, 21, 2, 27, 30, 6, 22, 42, 23, 13, 24, 17, 3, 14, 9, 48, 8, 4, 36, 41, 18]",607.772012091593,"[2, 27, 30, 7, 25, 6, 42, 23, 22, 47, 26, 0, 21, 31, 10, 37, 4, 45, 50, 5, 17, 13, 24, 12, 3, 46, 11, 16, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 29, 33, 48, 8, 49, 15, 20, 28, 1, 19, 34, 35]",473.7694905275625
"[38, 9, 48, 36, 16, 3, 46, 17, 5, 47, 26, 50, 45, 11, 4, 37, 20, 28, 19, 34, 35, 2, 27, 30, 21, 1, 15, 8, 29, 33, 49, 10, 31, 0, 7, 25, 6, 22, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32]",471.082922682315,"[38, 29, 33, 2, 27, 30, 21, 45, 11, 36, 16, 40, 39, 12, 24, 23, 42, 25, 7, 0, 10, 37, 8, 49, 20, 28, 34, 35, 19, 1, 15, 31, 5, 13, 17, 46, 3, 18, 41, 43, 14, 44, 32, 50, 22, 6, 47, 26, 4, 48, 9]",604.2563240710085,"[32, 44, 14, 43, 36, 16, 41, 18, 39, 40, 3, 17, 12, 24, 13, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 21, 0, 26, 50, 45, 46, 11, 4, 37, 10, 31, 15, 1, 19, 2, 35, 34, 28, 20, 33, 49, 8, 48, 9, 29, 38]",464.74259551640336
"[23, 42, 22, 6, 25, 7, 30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 37, 4, 36, 43, 41, 18, 39, 40, 12, 17, 3, 46, 50, 45, 10, 1, 15, 33, 29, 9, 38, 32, 44, 14, 16, 11, 31, 21, 0, 26, 47, 5, 13, 24]",470.06694270138127,"[44, 32, 9, 48, 37, 10, 5, 13, 17, 46, 3, 18, 40, 24, 23, 42, 6, 25, 7, 30, 27, 0, 31, 16, 36, 43, 14, 38, 29, 33, 20, 28, 19, 34, 35, 2, 21, 1, 15, 49, 8, 4, 11, 45, 50, 26, 47, 22, 12, 39, 41]",558.9496076179732,"[22, 6, 25, 30, 27, 7, 47, 5, 17, 3, 16, 36, 46, 11, 4, 9, 48, 37, 10, 31, 45, 50, 26, 0, 21, 2, 35, 34, 19, 28, 20, 1, 15, 8, 49, 33, 29, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42]",461.5260155125295
