Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[37, 45, 50, 11, 36, 16, 3, 17, 46, 4, 10, 1, 21, 27, 30, 7, 25, 6, 5, 26, 31, 15, 49, 8, 29, 33, 20, 28, 19, 34, 35, 2, 0, 47, 22, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 48]",487.0918754804418,"[18, 41, 43, 16, 3, 24, 23, 13, 11, 4, 9, 38, 29, 8, 10, 31, 0, 7, 25, 47, 50, 45, 36, 14, 44, 32, 48, 37, 1, 21, 27, 2, 28, 20, 33, 49, 15, 26, 5, 22, 42, 6, 30, 35, 34, 19, 46, 17, 12, 40, 39]",606.3798111651885,"[37, 48, 4, 36, 43, 14, 32, 44, 41, 18, 39, 40, 12, 24, 13, 17, 3, 16, 46, 11, 50, 45, 10, 31, 26, 0, 7, 47, 5, 23, 42, 22, 6, 25, 30, 27, 35, 34, 19, 2, 21, 1, 28, 20, 33, 29, 38, 9, 8, 49, 15]",474.7488102474383
"[16, 17, 46, 45, 10, 1, 27, 30, 7, 25, 42, 23, 24, 13, 5, 22, 6, 47, 26, 50, 11, 3, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 20, 28, 19, 34, 35, 2, 21, 0, 31, 15, 49, 8, 48, 37, 4, 36]",492.1600216450054,"[11, 46, 3, 17, 0, 21, 2, 30, 27, 1, 28, 49, 48, 14, 36, 40, 18, 39, 12, 24, 13, 5, 47, 26, 31, 10, 15, 19, 35, 34, 20, 33, 38, 29, 23, 42, 6, 22, 16, 41, 43, 44, 32, 9, 7, 25, 50, 45, 37, 8, 4]",693.4562829059312,"[20, 28, 15, 49, 8, 37, 10, 4, 48, 9, 36, 16, 3, 46, 11, 45, 50, 31, 0, 21, 1, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 22, 47, 26, 5, 23, 13, 17, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 29, 33]",461.91452529843946
"[10, 31, 0, 21, 27, 30, 25, 7, 22, 23, 42, 6, 47, 26, 5, 13, 24, 12, 40, 18, 39, 41, 43, 36, 4, 15, 1, 19, 34, 35, 2, 28, 20, 49, 33, 29, 8, 11, 46, 3, 17, 50, 45, 16, 14, 44, 32, 38, 9, 48, 37]",495.11688785659504,"[27, 30, 25, 7, 47, 5, 13, 24, 12, 17, 46, 11, 37, 9, 38, 32, 44, 14, 0, 21, 6, 42, 22, 23, 40, 39, 18, 41, 43, 3, 16, 36, 4, 29, 33, 15, 31, 26, 50, 45, 10, 48, 8, 49, 20, 34, 35, 19, 28, 1, 2]",584.3192208719537,"[19, 34, 35, 2, 21, 27, 30, 25, 7, 47, 22, 6, 42, 23, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 20, 28, 15, 49, 8, 48, 37, 4, 36, 16, 3, 17, 46, 11, 5, 26, 50, 45, 10, 31, 0, 1]",448.98219868628854
"[46, 11, 45, 26, 47, 5, 50, 9, 38, 29, 33, 15, 28, 20, 49, 8, 48, 32, 44, 14, 43, 16, 3, 12, 40, 39, 18, 41, 36, 4, 37, 10, 31, 0, 21, 1, 19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 17]",486.6031061356202,"[40, 43, 16, 36, 14, 44, 49, 20, 6, 22, 5, 11, 48, 9, 29, 8, 37, 4, 0, 30, 21, 1, 15, 10, 31, 26, 47, 50, 45, 46, 17, 23, 42, 25, 7, 3, 18, 39, 41, 32, 38, 33, 28, 19, 34, 35, 2, 27, 13, 24, 12]",698.5226026095752,"[38, 32, 44, 14, 4, 36, 43, 41, 18, 39, 40, 12, 17, 3, 16, 11, 46, 50, 13, 24, 23, 42, 6, 22, 5, 47, 0, 21, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 49, 15, 1, 10, 31, 26, 45, 37, 8, 48, 9]",482.5375177890549
"[4, 45, 50, 5, 47, 22, 6, 42, 23, 13, 17, 3, 16, 36, 46, 11, 10, 31, 0, 26, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 29, 33, 15, 1, 21, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 37]",470.9936121085061,"[12, 17, 24, 13, 23, 42, 6, 25, 7, 0, 31, 45, 46, 18, 39, 41, 43, 14, 36, 16, 11, 48, 8, 49, 15, 28, 20, 33, 29, 9, 38, 32, 44, 5, 22, 47, 26, 50, 4, 37, 10, 21, 30, 27, 2, 35, 34, 19, 1, 3, 40]",566.1581287263768,"[5, 50, 45, 17, 3, 46, 11, 4, 14, 44, 32, 38, 9, 48, 36, 16, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 22, 6, 25, 7, 30, 27, 2, 19, 34, 35, 1, 28, 20, 33, 29, 8, 49, 15, 37, 10, 31, 21, 0, 26, 47]",471.13031939870285
"[37, 8, 49, 20, 15, 1, 10, 31, 45, 50, 47, 7, 21, 0, 26, 5, 24, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 16, 11, 46, 3, 17, 13, 23, 42, 22, 6, 25, 30, 27, 2, 35, 34, 19, 28, 33, 29, 38, 9, 48, 4]",474.32298083481027,"[23, 12, 43, 14, 46, 31, 10, 37, 15, 8, 9, 38, 32, 44, 49, 28, 19, 21, 0, 5, 13, 24, 45, 50, 26, 11, 17, 3, 16, 36, 4, 48, 29, 33, 20, 1, 7, 25, 47, 40, 39, 18, 41, 34, 35, 2, 27, 30, 6, 22, 42]",694.5252816110677,"[19, 1, 21, 0, 31, 47, 22, 5, 26, 50, 45, 11, 4, 10, 37, 48, 8, 49, 15, 28, 20, 33, 29, 9, 38, 32, 44, 14, 36, 16, 43, 41, 18, 39, 40, 12, 3, 46, 17, 24, 13, 23, 42, 6, 25, 7, 30, 27, 2, 35, 34]",454.0611242965072
"[12, 40, 39, 18, 41, 43, 16, 11, 50, 5, 13, 17, 3, 4, 37, 15, 1, 28, 19, 34, 35, 2, 27, 30, 21, 0, 31, 45, 46, 36, 14, 44, 32, 38, 9, 48, 8, 49, 20, 33, 29, 10, 26, 47, 7, 25, 6, 22, 42, 23, 24]",498.0567909162047,"[40, 39, 44, 32, 14, 36, 11, 26, 0, 31, 10, 15, 49, 20, 28, 1, 47, 22, 6, 7, 27, 34, 35, 30, 25, 42, 23, 13, 24, 17, 3, 46, 50, 45, 37, 29, 38, 9, 43, 41, 18, 16, 4, 48, 8, 33, 19, 2, 21, 5, 12]",629.7962541964898,"[18, 41, 43, 3, 17, 46, 11, 45, 50, 26, 0, 31, 10, 4, 16, 36, 14, 44, 32, 38, 9, 48, 37, 8, 49, 29, 33, 20, 28, 15, 1, 19, 34, 35, 2, 21, 27, 30, 25, 7, 47, 22, 6, 42, 23, 5, 13, 24, 12, 40, 39]",456.21614075325493
"[31, 10, 1, 15, 33, 29, 37, 4, 36, 16, 3, 17, 46, 11, 45, 50, 26, 0, 21, 30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 24, 13, 23, 42, 6, 22, 5, 47, 25, 7]",457.08386082384135,"[5, 12, 40, 18, 4, 49, 20, 33, 29, 38, 9, 8, 28, 34, 35, 2, 19, 15, 37, 10, 31, 0, 21, 27, 1, 48, 32, 44, 14, 43, 41, 39, 24, 13, 17, 3, 16, 36, 46, 11, 45, 50, 26, 47, 22, 23, 42, 6, 25, 30, 7]",579.0116431849995,"[32, 44, 43, 41, 39, 18, 3, 40, 12, 24, 13, 17, 5, 23, 42, 6, 22, 47, 26, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 49, 15, 1, 21, 0, 31, 10, 37, 8, 29, 38, 9, 48, 4, 11, 45, 50, 46, 16, 36, 14]",470.00387281210965
"[10, 0, 26, 50, 11, 4, 48, 8, 29, 33, 49, 20, 28, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 23, 22, 47, 5, 13, 24, 12, 40, 39, 18, 41, 43, 14, 44, 32, 38, 9, 36, 16, 3, 17, 46, 45, 31, 21, 1, 15, 37]",465.3148599531784,"[41, 36, 16, 50, 45, 31, 37, 48, 8, 49, 34, 35, 30, 7, 25, 6, 22, 42, 23, 17, 3, 46, 26, 0, 21, 27, 2, 19, 1, 47, 5, 13, 24, 12, 40, 39, 18, 43, 44, 32, 38, 9, 4, 11, 10, 15, 28, 20, 33, 29, 14]",583.027003177694,"[34, 19, 28, 15, 49, 29, 9, 38, 32, 44, 14, 41, 43, 36, 16, 3, 17, 40, 18, 39, 12, 24, 13, 23, 42, 22, 6, 25, 30, 7, 47, 5, 26, 0, 31, 50, 45, 46, 11, 4, 10, 37, 48, 8, 33, 20, 1, 21, 27, 2, 35]",479.2539989287193
"[3, 16, 4, 8, 49, 15, 46, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 11, 45, 50, 5, 47, 26, 0, 1, 28, 20, 33, 29, 38, 9, 48, 37, 10, 31, 21, 2, 35, 34, 19, 27, 30, 7, 25, 6, 22, 42, 23, 13, 24, 17]",501.2077091519711,"[0, 17, 46, 50, 31, 45, 11, 16, 3, 13, 24, 12, 40, 39, 18, 41, 43, 37, 15, 49, 8, 48, 1, 21, 2, 19, 28, 20, 33, 29, 38, 9, 4, 10, 26, 5, 47, 7, 25, 6, 22, 32, 44, 14, 36, 23, 42, 30, 27, 35, 34]",646.5953940858316,"[41, 16, 36, 43, 14, 44, 32, 38, 29, 9, 11, 46, 17, 13, 5, 22, 47, 26, 50, 45, 4, 37, 48, 8, 15, 49, 33, 20, 28, 10, 31, 0, 1, 19, 34, 35, 2, 27, 30, 21, 7, 25, 6, 42, 23, 24, 12, 3, 40, 39, 18]",498.08013333968995
