Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[10, 45, 50, 0, 21, 2, 35, 34, 19, 1, 15, 49, 8, 48, 9, 38, 32, 44, 14, 43, 36, 16, 46, 11, 4, 37, 29, 33, 20, 28, 27, 30, 25, 7, 47, 22, 6, 42, 23, 13, 17, 3, 41, 18, 39, 40, 12, 24, 5, 26, 31]",478.2377712925326,"[45, 31, 10, 37, 4, 14, 18, 40, 3, 23, 42, 22, 1, 34, 35, 27, 25, 6, 5, 50, 46, 16, 43, 36, 11, 17, 13, 24, 12, 39, 41, 44, 32, 38, 9, 48, 8, 29, 33, 20, 49, 15, 28, 19, 2, 21, 30, 7, 47, 0, 26]",598.9500522800306,"[36, 14, 44, 32, 38, 29, 9, 48, 8, 4, 37, 10, 15, 20, 33, 49, 28, 34, 35, 2, 19, 1, 21, 27, 30, 25, 7, 0, 31, 45, 50, 26, 5, 47, 22, 6, 42, 23, 13, 24, 17, 12, 40, 39, 18, 41, 43, 16, 3, 46, 11]",469.46828906660534
"[19, 34, 35, 2, 21, 7, 25, 30, 27, 1, 37, 4, 11, 46, 17, 13, 24, 23, 42, 6, 22, 5, 50, 45, 16, 36, 48, 8, 49, 33, 29, 9, 38, 32, 44, 14, 43, 41, 18, 39, 40, 12, 3, 26, 47, 0, 31, 10, 15, 20, 28]",501.0598917901204,"[25, 0, 31, 18, 39, 40, 3, 16, 46, 36, 14, 4, 11, 45, 50, 5, 22, 6, 30, 27, 2, 1, 10, 37, 48, 8, 49, 15, 28, 20, 33, 29, 9, 38, 32, 44, 43, 41, 12, 24, 47, 7, 35, 34, 19, 21, 26, 17, 13, 23, 42]",608.7684356611159,"[35, 27, 30, 25, 7, 0, 47, 5, 22, 6, 42, 23, 13, 24, 12, 40, 39, 18, 41, 16, 3, 17, 46, 11, 36, 43, 14, 44, 32, 38, 29, 33, 20, 15, 49, 8, 9, 48, 37, 4, 45, 50, 26, 31, 10, 1, 21, 2, 19, 28, 34]",477.3872175933396
"[15, 1, 45, 50, 5, 13, 24, 23, 42, 22, 6, 25, 21, 0, 31, 10, 37, 4, 11, 3, 17, 12, 40, 18, 39, 41, 43, 44, 32, 14, 36, 16, 46, 26, 47, 7, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 38, 9, 48, 8, 49]",478.6258256580419,"[10, 26, 47, 5, 13, 3, 36, 14, 9, 33, 34, 35, 19, 1, 31, 45, 4, 48, 37, 0, 7, 25, 6, 22, 42, 23, 24, 43, 44, 32, 38, 29, 8, 46, 17, 12, 40, 39, 18, 41, 16, 11, 50, 21, 30, 27, 2, 28, 20, 49, 15]",618.5661192918101,"[32, 38, 29, 48, 4, 37, 10, 31, 0, 1, 15, 8, 49, 33, 20, 28, 19, 34, 35, 2, 21, 27, 30, 25, 7, 47, 22, 6, 42, 23, 13, 5, 26, 50, 45, 11, 46, 17, 24, 12, 3, 40, 39, 18, 41, 16, 36, 43, 14, 44, 9]",471.2504188174953
"[15, 33, 29, 9, 38, 32, 14, 44, 43, 41, 18, 39, 40, 12, 24, 13, 17, 50, 31, 1, 21, 0, 45, 11, 46, 3, 16, 36, 4, 48, 8, 49, 20, 28, 19, 34, 35, 2, 27, 30, 7, 25, 6, 42, 23, 22, 47, 5, 26, 10, 37]",479.02893012005404,"[31, 1, 2, 27, 30, 5, 17, 3, 16, 36, 14, 44, 32, 38, 9, 29, 8, 49, 33, 20, 28, 34, 35, 19, 15, 10, 37, 48, 4, 11, 45, 0, 21, 7, 25, 6, 42, 23, 24, 13, 22, 47, 26, 50, 46, 43, 41, 18, 39, 40, 12]",551.1264023772192,"[50, 26, 47, 5, 13, 17, 24, 23, 42, 22, 6, 25, 30, 27, 7, 0, 21, 2, 35, 34, 19, 28, 20, 15, 1, 31, 10, 37, 48, 8, 49, 33, 29, 9, 38, 32, 44, 14, 4, 36, 16, 43, 41, 18, 39, 40, 12, 3, 46, 11, 45]",468.241121347594
"[16, 43, 41, 39, 18, 40, 12, 17, 50, 45, 26, 5, 47, 25, 30, 27, 7, 22, 6, 42, 23, 13, 24, 3, 36, 4, 8, 49, 28, 19, 2, 35, 34, 20, 33, 29, 38, 32, 44, 14, 9, 48, 37, 10, 31, 0, 21, 1, 15, 11, 46]",522.9223266805884,"[24, 13, 50, 45, 11, 36, 16, 17, 23, 42, 5, 10, 37, 8, 33, 49, 15, 31, 26, 0, 7, 25, 6, 22, 47, 21, 30, 27, 2, 28, 20, 48, 9, 29, 38, 32, 44, 14, 43, 4, 1, 19, 34, 35, 46, 3, 41, 18, 39, 40, 12]",600.862511929214,"[24, 13, 17, 50, 45, 26, 5, 23, 42, 6, 22, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 38, 32, 44, 9, 48, 8, 37, 49, 15, 1, 21, 0, 31, 10, 4, 11, 46, 3, 16, 36, 14, 43, 41, 18, 39, 40, 12]",456.6441901439624
"[39, 40, 12, 17, 24, 13, 5, 47, 22, 23, 42, 6, 25, 7, 31, 10, 4, 14, 44, 32, 38, 9, 29, 33, 49, 15, 20, 28, 1, 19, 34, 35, 2, 27, 30, 21, 0, 26, 50, 45, 48, 8, 37, 11, 46, 3, 16, 36, 43, 41, 18]",477.91882100917655,"[18, 16, 43, 44, 9, 33, 20, 34, 35, 2, 21, 0, 45, 50, 13, 24, 23, 22, 47, 26, 31, 1, 15, 10, 3, 40, 39, 12, 17, 46, 36, 14, 48, 8, 37, 4, 11, 5, 42, 6, 25, 7, 30, 27, 19, 28, 49, 29, 38, 32, 41]",610.55020159732,"[48, 8, 49, 15, 28, 19, 34, 35, 2, 27, 30, 25, 7, 47, 5, 22, 6, 42, 23, 13, 24, 17, 46, 50, 45, 11, 16, 3, 12, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 29, 33, 20, 1, 21, 0, 26, 31, 10, 37, 4]",448.08927943908196
"[21, 1, 15, 49, 8, 48, 43, 41, 18, 39, 40, 12, 3, 4, 37, 10, 31, 45, 46, 17, 24, 13, 23, 42, 22, 6, 25, 7, 30, 27, 2, 35, 34, 19, 28, 20, 33, 29, 9, 38, 32, 44, 14, 36, 16, 11, 50, 5, 47, 26, 0]",475.5616079486321,"[19, 28, 20, 49, 32, 44, 14, 43, 36, 4, 48, 9, 38, 8, 37, 10, 31, 0, 45, 11, 16, 46, 50, 26, 5, 13, 24, 17, 3, 12, 40, 39, 18, 41, 29, 33, 34, 35, 27, 30, 25, 7, 47, 22, 23, 42, 6, 21, 1, 15, 2]",576.8640910720726,"[25, 6, 22, 42, 23, 5, 17, 3, 16, 46, 11, 45, 4, 48, 8, 15, 37, 10, 31, 0, 47, 26, 50, 13, 24, 12, 40, 39, 18, 41, 43, 36, 14, 44, 32, 38, 9, 29, 33, 49, 20, 28, 1, 21, 19, 34, 35, 2, 27, 30, 7]",471.08921422494825
"[45, 11, 4, 43, 41, 39, 18, 40, 3, 16, 36, 14, 44, 32, 38, 9, 48, 8, 49, 29, 33, 20, 28, 15, 37, 10, 50, 46, 17, 12, 24, 13, 23, 42, 22, 6, 25, 21, 0, 26, 5, 47, 7, 30, 27, 2, 35, 34, 19, 1, 31]",486.5900212384646,"[42, 25, 35, 34, 20, 33, 49, 15, 1, 28, 8, 37, 14, 36, 16, 46, 5, 22, 24, 12, 40, 44, 32, 43, 3, 17, 13, 23, 47, 26, 50, 45, 4, 48, 9, 29, 38, 41, 39, 18, 11, 10, 31, 0, 21, 19, 2, 27, 30, 7, 6]",642.2298738025273,"[42, 23, 5, 47, 7, 25, 30, 27, 2, 35, 34, 19, 28, 20, 15, 49, 33, 29, 38, 9, 48, 8, 37, 14, 32, 44, 43, 16, 36, 4, 10, 31, 1, 21, 0, 26, 50, 45, 11, 46, 3, 41, 18, 39, 40, 12, 17, 24, 13, 22, 6]",475.3711365159595
"[16, 43, 44, 32, 14, 11, 26, 5, 47, 7, 21, 0, 31, 10, 1, 15, 33, 29, 38, 9, 37, 46, 17, 24, 13, 23, 42, 22, 6, 25, 30, 27, 2, 35, 34, 19, 28, 20, 49, 8, 48, 4, 3, 12, 40, 39, 18, 41, 36, 45, 50]",529.0364007548291,"[18, 32, 38, 9, 48, 45, 50, 46, 11, 4, 8, 15, 49, 29, 33, 20, 28, 34, 35, 2, 19, 1, 21, 0, 5, 13, 24, 12, 17, 3, 16, 43, 36, 26, 7, 27, 30, 25, 6, 22, 42, 23, 47, 31, 10, 37, 14, 44, 41, 39, 40]",571.1714840113041,"[30, 25, 7, 6, 42, 23, 22, 47, 45, 11, 46, 50, 26, 5, 17, 13, 24, 12, 3, 43, 41, 39, 40, 18, 16, 36, 14, 44, 32, 38, 9, 29, 33, 20, 15, 49, 8, 48, 4, 37, 10, 31, 0, 21, 1, 28, 19, 34, 35, 2, 27]",481.83546713853326
"[47, 5, 50, 45, 31, 10, 37, 48, 9, 38, 29, 33, 20, 15, 49, 8, 4, 11, 46, 17, 13, 23, 42, 6, 22, 24, 12, 40, 39, 18, 41, 43, 44, 32, 14, 36, 16, 3, 26, 0, 21, 1, 28, 19, 34, 35, 2, 27, 30, 25, 7]",477.1346232812562,"[42, 22, 47, 17, 12, 3, 37, 49, 15, 19, 2, 27, 30, 7, 26, 45, 11, 4, 14, 36, 16, 46, 50, 5, 23, 24, 13, 10, 48, 8, 33, 29, 9, 43, 40, 39, 18, 41, 44, 32, 38, 20, 28, 1, 31, 0, 21, 34, 35, 25, 6]",641.9090057887734,"[42, 23, 13, 24, 17, 46, 11, 3, 12, 40, 39, 18, 41, 16, 36, 43, 14, 44, 32, 38, 29, 9, 48, 4, 37, 10, 31, 0, 21, 1, 15, 8, 49, 33, 20, 28, 19, 34, 35, 2, 27, 30, 25, 7, 47, 26, 45, 50, 5, 22, 6]",447.75912796636896
