Jump - tour,Jump - cost,Exchange - tour,Exchange - cost,Inverse - tour,Inverse - cost
"[95, 98, 92, 84, 90, 99, 36, 97, 91, 58, 26, 68, 0, 69, 29, 31, 89, 62, 9, 30, 88, 5, 94, 96, 86, 41, 42, 14, 56, 1, 39, 25, 11, 75, 49, 32, 80, 8, 50, 19, 65, 64, 70, 34, 33, 77, 78, 2, 67, 79, 3, 38, 66, 22, 55, 74, 40, 21, 73, 71, 72, 20, 52, 51, 6, 87, 61, 18, 10, 63, 48, 35, 46, 47, 7, 16, 85, 37, 13, 43, 15, 60, 4, 59, 82, 17, 81, 45, 44, 83, 93, 12, 57, 53, 54, 24, 23, 28, 76, 27, 100]",786.1966564296126,"[76, 80, 34, 64, 65, 31, 62, 89, 19, 70, 8, 0, 68, 49, 77, 33, 23, 3, 38, 55, 74, 21, 73, 71, 39, 52, 27, 26, 87, 61, 46, 45, 16, 83, 94, 20, 72, 96, 36, 97, 15, 85, 60, 84, 99, 41, 14, 56, 86, 1, 57, 12, 93, 100, 51, 6, 18, 47, 7, 44, 82, 59, 98, 58, 91, 92, 4, 35, 48, 63, 10, 9, 29, 50, 32, 54, 24, 66, 22, 40, 42, 13, 37, 43, 90, 95, 5, 88, 17, 81, 30, 69, 75, 2, 78, 28, 67, 79, 53, 25, 11]",983.200641327808,"[76, 67, 79, 53, 23, 28, 77, 33, 8, 34, 70, 64, 65, 19, 31, 89, 62, 10, 9, 29, 69, 30, 87, 61, 6, 81, 47, 18, 63, 48, 35, 46, 45, 7, 44, 16, 83, 4, 59, 82, 17, 51, 68, 26, 27, 100, 88, 52, 57, 39, 1, 86, 41, 99, 90, 97, 36, 58, 91, 96, 94, 12, 93, 5, 95, 98, 92, 84, 60, 15, 85, 37, 43, 13, 42, 14, 56, 40, 21, 73, 74, 55, 22, 66, 38, 24, 54, 3, 71, 72, 20, 25, 11, 75, 49, 0, 50, 80, 32, 78, 2]",693.6556008192
"[84, 92, 95, 93, 5, 88, 100, 52, 25, 20, 72, 73, 21, 40, 74, 3, 53, 79, 67, 11, 68, 30, 61, 9, 69, 29, 89, 62, 63, 48, 35, 46, 45, 82, 59, 4, 98, 58, 96, 86, 1, 56, 14, 42, 41, 13, 37, 85, 43, 90, 99, 97, 36, 91, 94, 12, 57, 39, 71, 55, 22, 66, 38, 24, 54, 23, 28, 33, 77, 80, 32, 50, 8, 34, 70, 64, 65, 19, 31, 10, 18, 47, 17, 51, 26, 27, 75, 76, 2, 78, 49, 0, 87, 6, 81, 7, 44, 16, 83, 60, 15]",748.88591969898,"[40, 56, 91, 58, 94, 1, 72, 71, 73, 74, 24, 54, 23, 28, 77, 78, 75, 27, 12, 86, 41, 14, 42, 13, 37, 85, 59, 17, 51, 87, 30, 69, 29, 32, 2, 76, 67, 79, 53, 39, 57, 93, 5, 95, 98, 92, 84, 99, 90, 43, 15, 60, 82, 7, 81, 6, 47, 18, 61, 10, 62, 89, 31, 9, 100, 52, 25, 11, 49, 50, 19, 70, 8, 80, 0, 68, 26, 88, 97, 36, 96, 22, 66, 38, 55, 20, 4, 83, 16, 44, 45, 46, 35, 48, 63, 65, 64, 34, 33, 3, 21]",948.4479730074034,"[6, 47, 46, 18, 61, 87, 30, 51, 17, 59, 4, 83, 16, 85, 37, 43, 15, 60, 84, 90, 13, 42, 14, 40, 21, 73, 1, 56, 41, 99, 36, 97, 92, 98, 58, 91, 96, 86, 12, 94, 95, 93, 5, 88, 100, 52, 57, 39, 25, 20, 72, 71, 74, 22, 55, 3, 38, 66, 24, 54, 53, 11, 27, 26, 75, 76, 2, 67, 79, 23, 28, 78, 77, 33, 34, 70, 64, 65, 50, 8, 80, 32, 49, 0, 68, 69, 29, 19, 31, 89, 9, 62, 10, 63, 48, 35, 45, 44, 82, 7, 81]",714.7028551367314
"[51, 17, 82, 59, 4, 83, 60, 43, 37, 13, 41, 1, 57, 25, 76, 2, 78, 77, 33, 28, 23, 27, 100, 52, 39, 20, 72, 71, 73, 74, 21, 40, 12, 98, 58, 91, 97, 36, 99, 42, 14, 56, 86, 96, 94, 93, 5, 88, 95, 92, 84, 90, 15, 85, 16, 44, 7, 45, 46, 35, 48, 63, 10, 18, 47, 81, 6, 87, 30, 61, 9, 62, 89, 31, 19, 65, 64, 70, 34, 8, 80, 32, 49, 75, 11, 3, 55, 22, 66, 38, 24, 54, 53, 79, 67, 50, 29, 69, 0, 68, 26]",756.3932616858046,"[37, 13, 56, 76, 2, 78, 8, 70, 19, 10, 18, 47, 7, 44, 82, 59, 17, 26, 67, 79, 11, 25, 57, 12, 86, 41, 42, 14, 40, 3, 23, 28, 33, 77, 100, 5, 95, 58, 1, 73, 74, 55, 71, 72, 20, 39, 6, 87, 30, 53, 54, 24, 34, 64, 65, 51, 88, 93, 94, 52, 27, 75, 32, 80, 50, 62, 63, 48, 35, 45, 46, 9, 69, 29, 31, 89, 61, 81, 98, 92, 36, 99, 43, 15, 90, 84, 97, 91, 96, 21, 22, 66, 38, 49, 0, 68, 4, 83, 16, 60, 85]",1122.399869703193,"[29, 69, 30, 87, 6, 47, 46, 35, 45, 81, 7, 44, 82, 17, 51, 26, 100, 52, 57, 1, 56, 86, 96, 91, 94, 12, 93, 95, 5, 88, 59, 98, 58, 36, 99, 97, 92, 84, 90, 15, 60, 4, 83, 16, 85, 37, 43, 13, 41, 42, 14, 40, 21, 74, 73, 71, 72, 20, 39, 25, 27, 11, 67, 79, 53, 3, 38, 55, 22, 66, 24, 54, 23, 28, 33, 77, 78, 2, 76, 75, 49, 68, 0, 50, 32, 80, 8, 34, 70, 64, 65, 19, 31, 89, 62, 10, 63, 48, 18, 61, 9]",703.987071685861
"[0, 69, 9, 30, 68, 27, 25, 39, 20, 74, 55, 22, 66, 38, 24, 54, 3, 72, 1, 86, 96, 58, 4, 59, 17, 81, 45, 46, 35, 48, 63, 10, 61, 87, 6, 51, 88, 5, 94, 91, 84, 60, 43, 37, 13, 41, 42, 14, 56, 40, 21, 73, 71, 53, 11, 75, 49, 50, 8, 33, 77, 28, 23, 79, 67, 76, 2, 78, 32, 80, 34, 70, 64, 65, 19, 29, 31, 89, 62, 18, 47, 7, 44, 82, 83, 16, 85, 15, 90, 99, 36, 97, 92, 98, 95, 93, 12, 57, 52, 100, 26]",748.9947313843751,"[72, 1, 57, 39, 11, 75, 76, 2, 67, 79, 54, 38, 55, 25, 27, 100, 15, 85, 43, 99, 36, 97, 58, 98, 95, 94, 91, 90, 60, 84, 92, 59, 88, 69, 29, 30, 87, 6, 47, 46, 18, 61, 9, 81, 7, 44, 4, 96, 86, 41, 56, 14, 42, 13, 37, 16, 83, 82, 17, 68, 0, 49, 80, 8, 65, 64, 70, 34, 33, 77, 28, 23, 24, 66, 22, 74, 12, 5, 93, 40, 21, 73, 20, 52, 26, 51, 10, 63, 48, 35, 45, 62, 89, 31, 19, 50, 32, 78, 53, 3, 71]",948.7558741643315,"[55, 74, 40, 21, 73, 71, 72, 20, 39, 52, 57, 12, 5, 93, 94, 96, 86, 1, 56, 14, 42, 41, 13, 99, 36, 97, 91, 58, 95, 98, 92, 84, 90, 43, 37, 85, 15, 60, 4, 83, 16, 44, 82, 59, 17, 81, 6, 87, 61, 18, 46, 47, 7, 45, 35, 48, 63, 10, 62, 89, 9, 30, 69, 29, 31, 65, 64, 70, 34, 8, 33, 77, 80, 32, 50, 19, 49, 0, 68, 26, 51, 88, 100, 27, 75, 76, 2, 78, 28, 23, 53, 79, 67, 11, 25, 3, 54, 24, 38, 66, 22]",703.2511081665903
"[36, 91, 94, 96, 86, 57, 39, 20, 72, 74, 55, 22, 66, 38, 24, 54, 53, 79, 67, 75, 49, 50, 8, 33, 77, 2, 76, 11, 25, 27, 52, 100, 26, 30, 69, 0, 68, 51, 17, 59, 4, 98, 92, 58, 95, 5, 88, 6, 87, 61, 9, 62, 89, 31, 29, 19, 65, 64, 70, 34, 80, 32, 78, 28, 23, 3, 71, 73, 21, 40, 14, 42, 41, 56, 1, 12, 93, 82, 45, 46, 35, 48, 63, 10, 18, 47, 81, 7, 44, 16, 83, 60, 15, 85, 37, 13, 43, 90, 84, 99, 97]",738.2629949072636,"[63, 31, 65, 8, 50, 93, 91, 36, 96, 94, 95, 59, 82, 7, 81, 47, 6, 3, 24, 54, 53, 11, 87, 61, 69, 28, 23, 79, 67, 76, 2, 49, 0, 27, 26, 68, 30, 9, 89, 62, 10, 18, 43, 37, 85, 16, 83, 4, 97, 99, 90, 13, 42, 14, 41, 12, 52, 100, 88, 5, 98, 58, 92, 84, 60, 15, 40, 22, 66, 38, 55, 74, 21, 56, 86, 1, 72, 73, 71, 20, 39, 57, 25, 75, 32, 80, 78, 77, 33, 34, 64, 70, 19, 29, 51, 17, 44, 45, 46, 35, 48]",974.5192147442194,"[81, 47, 18, 61, 9, 31, 89, 62, 10, 63, 48, 35, 46, 45, 7, 44, 82, 17, 88, 26, 27, 25, 52, 100, 5, 95, 93, 12, 94, 36, 91, 58, 98, 92, 4, 59, 83, 16, 60, 84, 97, 99, 90, 13, 43, 15, 85, 37, 42, 14, 56, 41, 96, 86, 1, 57, 39, 20, 72, 40, 21, 73, 71, 3, 38, 55, 74, 22, 66, 24, 54, 23, 53, 11, 79, 67, 28, 2, 76, 75, 49, 78, 77, 33, 34, 70, 64, 65, 19, 8, 80, 32, 50, 29, 69, 0, 68, 51, 30, 87, 6]",723.3799806443733
"[7, 82, 60, 84, 97, 36, 91, 94, 12, 52, 100, 26, 27, 75, 76, 2, 78, 77, 33, 34, 70, 64, 65, 19, 50, 8, 80, 32, 49, 25, 20, 73, 21, 40, 74, 55, 3, 11, 0, 68, 69, 29, 89, 31, 62, 10, 63, 48, 35, 46, 18, 47, 81, 6, 87, 61, 9, 30, 51, 17, 88, 5, 57, 39, 53, 23, 28, 67, 79, 54, 24, 38, 66, 22, 71, 72, 1, 93, 95, 92, 99, 90, 15, 85, 37, 43, 13, 41, 42, 14, 56, 86, 96, 58, 98, 59, 4, 83, 16, 44, 45]",762.2993860050036,"[23, 79, 67, 76, 28, 78, 2, 49, 6, 81, 7, 82, 59, 95, 98, 58, 91, 92, 84, 60, 85, 15, 90, 99, 4, 17, 87, 9, 61, 47, 46, 18, 10, 65, 64, 70, 34, 8, 50, 69, 30, 51, 88, 5, 93, 12, 27, 11, 25, 39, 57, 52, 100, 26, 68, 0, 29, 31, 89, 83, 16, 44, 45, 35, 48, 63, 62, 19, 32, 80, 33, 77, 75, 94, 97, 36, 96, 21, 22, 66, 38, 55, 74, 73, 71, 20, 72, 1, 56, 86, 41, 13, 43, 37, 42, 14, 40, 3, 24, 54, 53]",908.5537098931542,"[38, 3, 71, 73, 72, 20, 25, 11, 53, 54, 24, 23, 79, 67, 75, 76, 2, 78, 28, 77, 33, 34, 70, 64, 65, 19, 8, 50, 32, 80, 49, 27, 26, 100, 52, 57, 39, 1, 86, 96, 94, 12, 93, 95, 5, 88, 17, 81, 6, 87, 51, 68, 0, 29, 69, 30, 9, 31, 89, 62, 61, 47, 46, 18, 10, 63, 48, 35, 45, 44, 7, 82, 59, 4, 83, 16, 60, 15, 85, 37, 43, 90, 84, 92, 98, 58, 91, 97, 36, 99, 13, 42, 41, 56, 14, 40, 21, 74, 55, 22, 66]",715.4400528926483
"[3, 20, 1, 41, 42, 14, 56, 57, 52, 26, 30, 9, 89, 62, 31, 65, 19, 29, 69, 87, 61, 10, 63, 48, 18, 81, 7, 16, 83, 59, 17, 88, 39, 72, 73, 21, 40, 86, 96, 58, 98, 95, 5, 100, 27, 25, 11, 76, 2, 78, 32, 80, 50, 8, 70, 64, 34, 33, 77, 28, 23, 53, 79, 67, 75, 49, 0, 68, 51, 6, 47, 46, 35, 45, 44, 82, 4, 92, 84, 60, 15, 85, 37, 13, 43, 90, 99, 36, 97, 91, 94, 93, 12, 71, 74, 55, 22, 66, 38, 24, 54]",777.7935555618626,"[99, 84, 97, 58, 100, 26, 69, 29, 50, 25, 72, 73, 74, 21, 1, 86, 96, 94, 95, 93, 12, 57, 76, 2, 78, 77, 33, 28, 23, 54, 24, 3, 53, 11, 68, 30, 9, 62, 63, 10, 18, 6, 17, 82, 83, 4, 98, 92, 60, 16, 45, 35, 48, 46, 47, 0, 75, 67, 79, 81, 7, 44, 59, 5, 39, 20, 71, 55, 38, 66, 22, 40, 56, 41, 36, 91, 52, 27, 49, 32, 80, 8, 34, 70, 64, 65, 19, 31, 89, 61, 87, 51, 88, 14, 42, 13, 37, 85, 15, 43, 90]",945.2346612996618,"[2, 76, 67, 79, 11, 53, 3, 71, 72, 20, 25, 27, 75, 49, 32, 80, 77, 33, 34, 64, 70, 8, 50, 29, 19, 65, 31, 89, 62, 9, 69, 0, 68, 26, 51, 30, 87, 6, 47, 18, 61, 10, 63, 48, 35, 46, 45, 7, 81, 82, 44, 16, 83, 60, 84, 90, 99, 36, 97, 91, 92, 4, 59, 17, 88, 100, 52, 39, 57, 12, 93, 5, 95, 98, 58, 94, 96, 86, 41, 13, 43, 15, 85, 37, 42, 14, 56, 1, 40, 21, 73, 74, 55, 22, 66, 38, 24, 54, 23, 28, 78]",701.4953991038568
"[11, 25, 57, 12, 98, 95, 5, 100, 27, 75, 2, 78, 77, 33, 28, 23, 53, 79, 67, 76, 49, 0, 30, 6, 17, 59, 82, 44, 45, 7, 81, 47, 18, 46, 35, 48, 63, 10, 62, 89, 31, 69, 68, 26, 52, 39, 20, 72, 74, 55, 22, 66, 38, 24, 54, 3, 71, 73, 21, 40, 1, 41, 97, 84, 60, 15, 85, 16, 83, 4, 92, 58, 91, 36, 99, 90, 43, 37, 13, 42, 14, 56, 86, 96, 94, 93, 88, 51, 87, 61, 9, 29, 19, 65, 64, 70, 34, 8, 50, 80, 32]",746.4567526679198,"[75, 76, 2, 67, 73, 21, 42, 90, 45, 18, 10, 61, 17, 82, 59, 83, 60, 4, 92, 84, 97, 91, 58, 98, 95, 20, 3, 53, 79, 11, 27, 30, 9, 87, 6, 81, 47, 46, 35, 48, 63, 62, 89, 31, 50, 49, 0, 68, 26, 41, 14, 40, 74, 22, 66, 24, 54, 78, 32, 25, 1, 56, 86, 5, 88, 51, 69, 29, 19, 65, 64, 33, 28, 23, 38, 55, 71, 72, 39, 57, 12, 94, 93, 100, 80, 77, 34, 70, 8, 7, 44, 16, 43, 13, 37, 85, 15, 99, 36, 96, 52]",1055.385746848218,"[81, 7, 44, 16, 60, 85, 15, 90, 43, 37, 13, 42, 14, 40, 21, 73, 74, 55, 22, 66, 38, 24, 54, 3, 71, 20, 72, 39, 57, 52, 100, 26, 68, 0, 49, 75, 27, 25, 11, 67, 79, 53, 23, 28, 76, 2, 78, 32, 80, 77, 33, 34, 70, 64, 65, 8, 50, 19, 29, 69, 31, 89, 62, 10, 63, 48, 18, 35, 45, 46, 47, 61, 9, 30, 87, 6, 51, 17, 88, 5, 95, 98, 58, 94, 93, 12, 1, 56, 41, 86, 96, 91, 97, 36, 99, 84, 92, 4, 83, 59, 82]",704.1090235142536
"[78, 28, 23, 53, 20, 72, 1, 56, 86, 96, 91, 58, 97, 36, 99, 41, 42, 14, 40, 21, 74, 73, 71, 79, 67, 77, 33, 34, 64, 70, 8, 50, 0, 68, 26, 88, 5, 59, 82, 17, 47, 18, 46, 35, 48, 63, 10, 62, 89, 29, 19, 65, 31, 9, 61, 87, 30, 69, 49, 75, 11, 3, 38, 66, 22, 55, 24, 54, 25, 52, 100, 51, 6, 81, 7, 45, 44, 16, 83, 4, 84, 90, 43, 13, 37, 85, 15, 60, 92, 98, 95, 94, 93, 12, 57, 39, 27, 76, 2, 32, 80]",786.1178986639553,"[94, 60, 15, 85, 16, 7, 9, 70, 8, 80, 77, 78, 67, 79, 11, 27, 26, 51, 6, 61, 87, 30, 25, 53, 54, 24, 38, 66, 22, 55, 3, 75, 49, 0, 29, 69, 68, 100, 52, 86, 41, 13, 37, 43, 90, 99, 36, 91, 42, 14, 56, 40, 74, 71, 72, 20, 76, 2, 32, 50, 19, 89, 10, 45, 44, 83, 4, 82, 59, 88, 5, 93, 95, 98, 58, 92, 84, 97, 96, 1, 21, 73, 17, 81, 47, 18, 46, 35, 48, 63, 62, 31, 65, 64, 34, 33, 28, 23, 39, 57, 12]",943.0580343624158,"[50, 69, 29, 19, 65, 64, 70, 34, 33, 77, 78, 2, 76, 75, 11, 67, 28, 23, 79, 53, 54, 24, 3, 55, 38, 66, 22, 74, 40, 21, 73, 71, 72, 20, 39, 57, 1, 56, 14, 42, 13, 37, 85, 15, 60, 16, 83, 82, 44, 7, 17, 59, 4, 92, 84, 90, 43, 99, 36, 97, 91, 58, 98, 95, 88, 5, 93, 94, 96, 41, 86, 12, 52, 25, 27, 100, 26, 51, 6, 81, 47, 46, 45, 35, 48, 63, 18, 10, 62, 89, 31, 9, 61, 87, 30, 68, 0, 49, 32, 80, 8]",694.6237889140597
"[91, 58, 93, 12, 57, 52, 27, 100, 51, 47, 46, 45, 35, 48, 63, 62, 89, 31, 9, 87, 6, 81, 7, 44, 16, 83, 59, 94, 96, 86, 1, 56, 14, 42, 41, 97, 84, 92, 98, 95, 5, 88, 26, 68, 0, 49, 32, 80, 8, 70, 65, 64, 34, 33, 77, 78, 2, 76, 75, 11, 25, 39, 20, 72, 71, 73, 21, 40, 74, 55, 22, 66, 38, 24, 54, 3, 53, 23, 28, 79, 67, 50, 19, 29, 69, 30, 61, 10, 18, 17, 82, 4, 60, 15, 85, 37, 13, 43, 90, 99, 36]",725.5080706489472,"[59, 4, 12, 72, 73, 71, 20, 39, 57, 52, 6, 47, 46, 35, 18, 10, 61, 9, 69, 29, 31, 89, 62, 63, 48, 45, 83, 40, 21, 74, 55, 54, 23, 28, 78, 49, 0, 68, 51, 97, 36, 96, 86, 1, 56, 41, 99, 84, 92, 98, 95, 58, 91, 94, 93, 100, 26, 88, 15, 60, 5, 27, 32, 80, 34, 33, 77, 24, 38, 66, 22, 3, 53, 79, 67, 2, 76, 75, 11, 25, 14, 42, 13, 90, 17, 87, 30, 19, 65, 64, 70, 8, 50, 43, 37, 85, 16, 44, 7, 81, 82]",1012.6374043259676,"[84, 92, 15, 43, 13, 41, 42, 37, 85, 16, 60, 4, 59, 82, 83, 44, 7, 45, 35, 48, 46, 47, 18, 61, 9, 10, 63, 62, 89, 31, 69, 29, 50, 80, 8, 19, 65, 64, 70, 34, 33, 77, 32, 78, 2, 76, 75, 67, 79, 28, 23, 54, 24, 38, 66, 22, 55, 74, 21, 73, 71, 72, 20, 3, 53, 11, 25, 39, 27, 26, 49, 0, 68, 51, 30, 87, 6, 81, 17, 88, 100, 52, 57, 1, 56, 40, 14, 86, 96, 94, 12, 93, 5, 95, 98, 58, 91, 97, 36, 99, 90]",738.5646410560971
